company,companySlug,category,jobTitle,normalizedJobTitle,medianSalary,medianSalaryText,salaryPeriod,reportedSalaryCount,url,matchedInput
Walmart,Walmart,Pharmacy,Pharmacy Technician,pharmacy technician,18.71,$18.71,HOURLY,869,https://www.indeed.com/cmp/Walmart/salaries/Pharmacy-Technician,Walmart
Walmart,Walmart,Pharmacy,Certified Pharmacy Technician,certified pharmacy technician,20.28,$20.28,HOURLY,612,https://www.indeed.com/cmp/Walmart/salaries/Certified-Pharmacy-Technician,Walmart
Walmart,Walmart,Pharmacy,Pharmacist,pharmacist,49.16,$49.16,HOURLY,8,https://www.indeed.com/cmp/Walmart/salaries/Pharmacist,Walmart
Walmart,Walmart,Pharmacy,Staff Pharmacist,staff pharmacist,64.3,$64.30,HOURLY,18,https://www.indeed.com/cmp/Walmart/salaries/Staff-Pharmacist,Walmart
Walmart,Walmart,Pharmacy,Pharmacy Manager,pharmacy manager,49.06,$49.06,HOURLY,3,,Walmart
Walmart,Walmart,Pharmacy,Pharmacy Assistant,pharmacy assistant,16.12,$16.12,HOURLY,40,https://www.indeed.com/cmp/Walmart/salaries/Pharmacy-Assistant,Walmart
Walmart,Walmart,Pharmacy,Pharmacy Intern,pharmacy intern,23.75,$23.75,HOURLY,23,https://www.indeed.com/cmp/Walmart/salaries/Pharmacy-Intern,Walmart
Walmart,Walmart,Pharmacy,Pharmacist in Charge,pharmacist in charge,59.53,$59.53,HOURLY,8,https://www.indeed.com/cmp/Walmart/salaries/Pharmacist-in-Charge,Walmart
Walmart,Walmart,Pharmacy,Pharmacy Clerk,pharmacy clerk,17.79,$17.79,HOURLY,5,,Walmart
Walmart,Walmart,Pharmacy,Pharmacy Technician Intern,pharmacy technician intern,17.32,$17.32,HOURLY,1,,Walmart
Amazon.com,Amazon,Loading and Stocking,Warehouse Worker,warehouse worker,18.49,$18.49,HOURLY,68,https://www.indeed.com/cmp/Amazon.com/salaries/Warehouse-Worker,Amazon
Amazon.com,Amazon,Loading and Stocking,Warehouse Associate,warehouse associate,19.28,$19.28,HOURLY,196,https://www.indeed.com/cmp/Amazon.com/salaries/Warehouse-Associate,Amazon
Amazon.com,Amazon,Loading and Stocking,Fulfillment Associate,fulfillment associate,19.21,$19.21,HOURLY,173,https://www.indeed.com/cmp/Amazon.com/salaries/Fulfillment-Associate,Amazon
Amazon.com,Amazon,Loading and Stocking,Packer,packer,19.19,$19.19,HOURLY,5,,Amazon
Amazon.com,Amazon,Loading and Stocking,Order Picker,order picker,18.39,$18.39,HOURLY,14,https://www.indeed.com/cmp/Amazon.com/salaries/Order-Picker,Amazon
Amazon.com,Amazon,Loading and Stocking,Stower,stower,18.07,$18.07,HOURLY,25,https://www.indeed.com/cmp/Amazon.com/salaries/Stower,Amazon
Amazon.com,Amazon,Loading and Stocking,Package Handler,package handler,18.18,$18.18,HOURLY,9,https://www.indeed.com/cmp/Amazon.com/salaries/Package-Handler,Amazon
Amazon.com,Amazon,Loading and Stocking,Merchandise Flow Team Member,merchandise flow team member,25.15,$25.15,HOURLY,4,,Amazon
Amazon.com,Amazon,Loading and Stocking,Sorter,sorter,17.72,$17.72,HOURLY,6,https://www.indeed.com/cmp/Amazon.com/salaries/Sorter,Amazon
Amazon.com,Amazon,Loading and Stocking,Problem Solver,problem solver,17.1,$17.10,HOURLY,6,https://www.indeed.com/cmp/Amazon.com/salaries/Problem-Solver,Amazon
McDonald's,McDonald's,Instalación y mantenimiento,Maintenance Person,maintenance person,16.23,$16.23,HOURLY,353,https://www.indeed.com/cmp/McDonald's/salaries/Maintenance-Person,McDonald's
McDonald's,McDonald's,Instalación y mantenimiento,HVAC Technician,hvac technician,21.35,$21.35,HOURLY,1,,McDonald's
McDonald's,McDonald's,Instalación y mantenimiento,Maintenance Technician,maintenance technician,18.94,$18.94,HOURLY,18,https://www.indeed.com/cmp/McDonald's/salaries/Maintenance-Technician,McDonald's
McDonald's,McDonald's,Instalación y mantenimiento,Building Maintenance,building maintenance,20.2,$20.20,HOURLY,113,https://www.indeed.com/cmp/McDonald's/salaries/Building-Maintenance,McDonald's
McDonald's,McDonald's,Instalación y mantenimiento,Groundskeeper,groundskeeper,13.76,$13.76,HOURLY,19,https://www.indeed.com/cmp/McDonald's/salaries/Groundskeeper,McDonald's
McDonald's,McDonald's,Instalación y mantenimiento,Equipment Repair Technician,equipment repair technician,26.83,$26.83,HOURLY,19,https://www.indeed.com/cmp/McDonald's/salaries/Equipment-Repair-Technician,McDonald's
McDonald's,McDonald's,Instalación y mantenimiento,Refrigeration Technician,refrigeration technician,37.03,$37.03,HOURLY,5,,McDonald's
McDonald's,McDonald's,Instalación y mantenimiento,Facilities Maintenance Technician,facilities maintenance technician,20.09,$20.09,HOURLY,9,https://www.indeed.com/cmp/McDonald's/salaries/Facilities-Maintenance-Technician,McDonald's
McDonald's,McDonald's,Instalación y mantenimiento,Equipment Technician,equipment technician,26.86,$26.86,HOURLY,5,,McDonald's
McDonald's,McDonald's,Instalación y mantenimiento,Field Service Technician,field service technician,22,$22.00,HOURLY,5,,McDonald's
Target,Target,Food Preparation & Service,Barista,barista,16.16,$16.16,HOURLY,57,https://www.indeed.com/cmp/Target/salaries/Barista,Target
Target,Target,Food Preparation & Service,Food & Beverage Team Leader,food & beverage team leader,29.19,$29.19,HOURLY,21,https://www.indeed.com/cmp/Target/salaries/Food-&-Beverage-Team-Leader,Target
Target,Target,Food Preparation & Service,Back of House Team Member,back of house team member,10.8,$10.80,HOURLY,32,https://www.indeed.com/cmp/Target/salaries/Back-of-House-Team-Member,Target
Target,Target,Food Preparation & Service,Service Leader,service leader,28.26,$28.26,HOURLY,19,https://www.indeed.com/cmp/Target/salaries/Service-Leader,Target
Target,Target,Food Preparation & Service,Food Service Worker,food service worker,16.29,$16.29,HOURLY,10,https://www.indeed.com/cmp/Target/salaries/Food-Service-Worker,Target
Target,Target,Food Preparation & Service,Deli Associate,deli associate,14.76,$14.76,HOURLY,8,https://www.indeed.com/cmp/Target/salaries/Deli-Associate,Target
Target,Target,Food Preparation & Service,Food Service Associate,food service associate,16.87,$16.87,HOURLY,7,https://www.indeed.com/cmp/Target/salaries/Food-Service-Associate,Target
Target,Target,Food Preparation & Service,Director of Food and Beverage,director of food and beverage,17.2,$17.20,HOURLY,4,,Target
Target,Target,Food Preparation & Service,Bakery Team Leader,bakery team leader,23.05,$23.05,HOURLY,2,,Target
Target,Target,Food Preparation & Service,Kitchen Team Member,kitchen team member,98502,"$98,502",YEARLY,1,,Target
Starbucks,Starbucks,Retail,Store Manager,store manager,72109,"$72,109",YEARLY,96,https://www.indeed.com/cmp/Starbucks/salaries/Store-Manager,Starbucks
Starbucks,Starbucks,Retail,Assistant Store Manager,assistant store manager,51921,"$51,921",YEARLY,16,https://www.indeed.com/cmp/Starbucks/salaries/Assistant-Store-Manager,Starbucks
Starbucks,Starbucks,Retail,Cashier,cashier,14.65,$14.65,HOURLY,6,https://www.indeed.com/cmp/Starbucks/salaries/Cashier,Starbucks
Starbucks,Starbucks,Retail,Retail Assistant Manager,retail assistant manager,17.96,$17.96,HOURLY,5,,Starbucks
Starbucks,Starbucks,Retail,Retail Store Manager,retail store manager,60529,"$60,529",YEARLY,14,https://www.indeed.com/cmp/Starbucks/salaries/Retail-Store-Manager,Starbucks
Starbucks,Starbucks,Retail,Retail Sales Associate,retail sales associate,68333,"$68,333",YEARLY,2,,Starbucks
Starbucks,Starbucks,Retail,Customer Service Associate / Cashier,customer service associate / cashier,16.65,$16.65,HOURLY,5,,Starbucks
Starbucks,Starbucks,Retail,Stocking Associate,stocking associate,19.9,$19.90,HOURLY,3,,Starbucks
Starbucks,Starbucks,Retail,Store Director,store director,64809,"$64,809",YEARLY,1,,Starbucks
Starbucks,Starbucks,Retail,Produce Manager,produce manager,18.97,$18.97,HOURLY,1,,Starbucks
The Home Depot,The-Home-Depot,Management,Manager,manager,114214,"$114,214",YEARLY,7,https://www.indeed.com/cmp/The-Home-Depot/salaries/Manager,The Home Depot
The Home Depot,The-Home-Depot,Management,Supervisor,supervisor,60587,"$60,587",YEARLY,7,https://www.indeed.com/cmp/The-Home-Depot/salaries/Supervisor,The Home Depot
The Home Depot,The-Home-Depot,Management,Operations Manager,operations manager,83227,"$83,227",YEARLY,7,https://www.indeed.com/cmp/The-Home-Depot/salaries/Operations-Manager,The Home Depot
The Home Depot,The-Home-Depot,Management,Senior Manager,senior manager,165505,"$165,505",YEARLY,11,https://www.indeed.com/cmp/The-Home-Depot/salaries/Senior-Manager,The Home Depot
The Home Depot,The-Home-Depot,Management,Director,director,191558,"$191,558",YEARLY,5,,The Home Depot
The Home Depot,The-Home-Depot,Management,Assistant Manager,assistant manager,69671,"$69,671",YEARLY,6,https://www.indeed.com/cmp/The-Home-Depot/salaries/Assistant-Manager,The Home Depot
The Home Depot,The-Home-Depot,Management,Area Supervisor,area supervisor,66066,"$66,066",YEARLY,13,https://www.indeed.com/cmp/The-Home-Depot/salaries/Area-Supervisor,The Home Depot
The Home Depot,The-Home-Depot,Management,Project Leader,project leader,104584,"$104,584",YEARLY,6,https://www.indeed.com/cmp/The-Home-Depot/salaries/Project-Leader,The Home Depot
The Home Depot,The-Home-Depot,Management,Call Center Supervisor,call center supervisor,62197,"$62,197",YEARLY,5,,The Home Depot
The Home Depot,The-Home-Depot,Management,Logistics Manager,logistics manager,108749,"$108,749",YEARLY,6,https://www.indeed.com/cmp/The-Home-Depot/salaries/Logistics-Manager,The Home Depot
Walgreens,Walgreens,Loading and Stocking,Fulfillment Associate,fulfillment associate,18.26,$18.26,HOURLY,77,https://www.indeed.com/cmp/Walgreens/salaries/Fulfillment-Associate,Walgreens
Walgreens,Walgreens,Loading and Stocking,Warehouse Worker,warehouse worker,15.54,$15.54,HOURLY,22,https://www.indeed.com/cmp/Walgreens/salaries/Warehouse-Worker,Walgreens
Walgreens,Walgreens,Loading and Stocking,Packer,packer,15.67,$15.67,HOURLY,24,https://www.indeed.com/cmp/Walgreens/salaries/Packer,Walgreens
Walgreens,Walgreens,Loading and Stocking,Warehouse Associate,warehouse associate,16.1,$16.10,HOURLY,27,https://www.indeed.com/cmp/Walgreens/salaries/Warehouse-Associate,Walgreens
Walgreens,Walgreens,Loading and Stocking,Order Filler,order filler,16.31,$16.31,HOURLY,27,https://www.indeed.com/cmp/Walgreens/salaries/Order-Filler,Walgreens
Walgreens,Walgreens,Loading and Stocking,Package Handler,package handler,15.49,$15.49,HOURLY,11,https://www.indeed.com/cmp/Walgreens/salaries/Package-Handler,Walgreens
Walgreens,Walgreens,Loading and Stocking,Warehouse Specialist,warehouse specialist,15.9,$15.90,HOURLY,9,https://www.indeed.com/cmp/Walgreens/salaries/Warehouse-Specialist,Walgreens
Walgreens,Walgreens,Loading and Stocking,Distribution Center Supervisor,distribution center supervisor,74900,"$74,900",YEARLY,6,https://www.indeed.com/cmp/Walgreens/salaries/Distribution-Center-Supervisor,Walgreens
Walgreens,Walgreens,Loading and Stocking,Distribution Associate,distribution associate,15.45,$15.45,HOURLY,12,https://www.indeed.com/cmp/Walgreens/salaries/Distribution-Associate,Walgreens
Walgreens,Walgreens,Loading and Stocking,Warehouse Lead,warehouse lead,23.39,$23.39,HOURLY,19,https://www.indeed.com/cmp/Walgreens/salaries/Warehouse-Lead,Walgreens
CVS Health,CVS-Health,Retail,Retail Sales Associate,retail sales associate,16.19,$16.19,HOURLY,339,https://www.indeed.com/cmp/CVS-Health/salaries/Retail-Sales-Associate,CVS Health
CVS Health,CVS-Health,Retail,Store Manager,store manager,23.31,$23.31,HOURLY,199,https://www.indeed.com/cmp/CVS-Health/salaries/Store-Manager,CVS Health
CVS Health,CVS-Health,Retail,Retail Store Manager,retail store manager,23.17,$23.17,HOURLY,123,https://www.indeed.com/cmp/CVS-Health/salaries/Retail-Store-Manager,CVS Health
CVS Health,CVS-Health,Retail,Beauty Sales Consultant,beauty sales consultant,21.12,$21.12,HOURLY,228,https://www.indeed.com/cmp/CVS-Health/salaries/Beauty-Sales-Consultant,CVS Health
CVS Health,CVS-Health,Retail,Cashier,cashier,17.86,$17.86,HOURLY,60,https://www.indeed.com/cmp/CVS-Health/salaries/Cashier,CVS Health
CVS Health,CVS-Health,Retail,Beauty Consultant,beauty consultant,20.93,$20.93,HOURLY,105,https://www.indeed.com/cmp/CVS-Health/salaries/Beauty-Consultant,CVS Health
CVS Health,CVS-Health,Retail,Cashier/Sales,cashier/sales,14.67,$14.67,HOURLY,13,https://www.indeed.com/cmp/CVS-Health/salaries/Cashier-Sales,CVS Health
CVS Health,CVS-Health,Retail,Beauty Advisor,beauty advisor,17.52,$17.52,HOURLY,58,https://www.indeed.com/cmp/CVS-Health/salaries/Beauty-Advisor,CVS Health
CVS Health,CVS-Health,Retail,Customer Service Associate / Cashier,customer service associate / cashier,14.85,$14.85,HOURLY,18,https://www.indeed.com/cmp/CVS-Health/salaries/Customer-Service-Associate---Cashier,CVS Health
CVS Health,CVS-Health,Retail,Overnight Associate,overnight associate,15.89,$15.89,HOURLY,6,https://www.indeed.com/cmp/CVS-Health/salaries/Overnight-Associate,CVS Health
FedEx,FedEx,Installation & Maintenance,Senior Vehicle Technician,senior vehicle technician,37.65,$37.65,HOURLY,110,https://www.indeed.com/cmp/FedEx/salaries/Senior-Vehicle-Technician,FedEx
FedEx,FedEx,Installation & Maintenance,Maintenance Technician,maintenance technician,29.05,$29.05,HOURLY,48,https://www.indeed.com/cmp/FedEx/salaries/Maintenance-Technician,FedEx
FedEx,FedEx,Installation & Maintenance,Diesel Mechanic,diesel mechanic,35.73,$35.73,HOURLY,19,https://www.indeed.com/cmp/FedEx/salaries/Diesel-Mechanic,FedEx
FedEx,FedEx,Installation & Maintenance,Senior Maintenance Person,senior maintenance person,30.11,$30.11,HOURLY,72,https://www.indeed.com/cmp/FedEx/salaries/Senior-Maintenance-Person,FedEx
FedEx,FedEx,Installation & Maintenance,Technician,technician,36.63,$36.63,HOURLY,10,https://www.indeed.com/cmp/FedEx/salaries/Technician,FedEx
FedEx,FedEx,Installation & Maintenance,Automotive Mechanic,automotive mechanic,36.18,$36.18,HOURLY,7,https://www.indeed.com/cmp/FedEx/salaries/Automotive-Mechanic,FedEx
FedEx,FedEx,Installation & Maintenance,Vehicle Technician,vehicle technician,37.2,$37.20,HOURLY,7,https://www.indeed.com/cmp/FedEx/salaries/Vehicle-Technician,FedEx
FedEx,FedEx,Installation & Maintenance,Senior Maintenance Technician,senior maintenance technician,30.2,$30.20,HOURLY,14,https://www.indeed.com/cmp/FedEx/salaries/Senior-Maintenance-Technician,FedEx
FedEx,FedEx,Installation & Maintenance,Maintenance Tech II,maintenance tech ii,27.74,$27.74,HOURLY,16,https://www.indeed.com/cmp/FedEx/salaries/Maintenance-Tech-II,FedEx
FedEx,FedEx,Installation & Maintenance,Maintenance Tech III,maintenance tech iii,29,$29.00,HOURLY,14,https://www.indeed.com/cmp/FedEx/salaries/Maintenance-Tech-III,FedEx
Google,Google,Sales,Account Manager,account manager,121230,"$121,230",YEARLY,9,https://www.indeed.com/cmp/Google/salaries/Account-Manager,Google
Google,Google,Sales,Account Strategist,account strategist,98101,"$98,101",YEARLY,10,https://www.indeed.com/cmp/Google/salaries/Account-Strategist,Google
Google,Google,Sales,Account Executive,account executive,199325,"$199,325",YEARLY,6,https://www.indeed.com/cmp/Google/salaries/Account-Executive,Google
Google,Google,Sales,Sales Associate,sales associate,85042,"$85,042",YEARLY,5,,Google
Google,Google,Sales,Sales,sales,110602,"$110,602",YEARLY,9,https://www.indeed.com/cmp/Google/salaries/Sales,Google
Google,Google,Sales,Solutions Engineer,solutions engineer,145282,"$145,282",YEARLY,6,https://www.indeed.com/cmp/Google/salaries/Solutions-Engineer,Google
Google,Google,Sales,Sales Representative,sales representative,79264,"$79,264",YEARLY,9,https://www.indeed.com/cmp/Google/salaries/Sales-Representative,Google
Google,Google,Sales,Partnership Manager,partnership manager,163802,"$163,802",YEARLY,6,https://www.indeed.com/cmp/Google/salaries/Partnership-Manager,Google
Google,Google,Sales,Sales Manager,sales manager,173782,"$173,782",YEARLY,10,https://www.indeed.com/cmp/Google/salaries/Sales-Manager,Google
Google,Google,Sales,Senior Account Manager,senior account manager,129480,"$129,480",YEARLY,11,https://www.indeed.com/cmp/Google/salaries/Senior-Account-Manager,Google
Apple,Apple,Sales,Home Solutions Advisor,home solutions advisor,16.46,$16.46,HOURLY,361,https://www.indeed.com/cmp/Apple/salaries/Home-Solutions-Advisor,Apple
Apple,Apple,Sales,Sales Associate,sales associate,23.3,$23.30,HOURLY,6,https://www.indeed.com/cmp/Apple/salaries/Sales-Associate,Apple
Apple,Apple,Sales,Sales Specialist,sales specialist,22.62,$22.62,HOURLY,16,https://www.indeed.com/cmp/Apple/salaries/Sales-Specialist,Apple
Apple,Apple,Sales,Product Specialist,product specialist,21.47,$21.47,HOURLY,11,https://www.indeed.com/cmp/Apple/salaries/Product-Specialist,Apple
Apple,Apple,Sales,Sales,sales,20.06,$20.06,HOURLY,6,https://www.indeed.com/cmp/Apple/salaries/Sales,Apple
Apple,Apple,Sales,Account Manager,account manager,97514,"$97,514",YEARLY,5,,Apple
Apple,Apple,Sales,Account Executive,account executive,135173,"$135,173",YEARLY,7,https://www.indeed.com/cmp/Apple/salaries/Account-Executive,Apple
Apple,Apple,Sales,Sales Representative,sales representative,66910,"$66,910",YEARLY,10,https://www.indeed.com/cmp/Apple/salaries/Sales-Representative,Apple
Apple,Apple,Sales,Solutions Engineer,solutions engineer,220157,"$220,157",YEARLY,6,https://www.indeed.com/cmp/Apple/salaries/Solutions-Engineer,Apple
Apple,Apple,Sales,Inside Sales Account Executive,inside sales account executive,66227,"$66,227",YEARLY,6,https://www.indeed.com/cmp/Apple/salaries/Inside-Sales-Account-Executive,Apple
Microsoft,Microsoft,Sales,Account Executive,account executive,123495,"$123,495",YEARLY,14,https://www.indeed.com/cmp/Microsoft/salaries/Account-Executive,Microsoft
Microsoft,Microsoft,Sales,Account Manager,account manager,139354,"$139,354",YEARLY,7,https://www.indeed.com/cmp/Microsoft/salaries/Account-Manager,Microsoft
Microsoft,Microsoft,Sales,Digital Marketing Sales Representative,digital marketing sales representative,64210,"$64,210",YEARLY,14,https://www.indeed.com/cmp/Microsoft/salaries/Digital-Marketing-Sales-Representative,Microsoft
Microsoft,Microsoft,Sales,Partnership Manager,partnership manager,158588,"$158,588",YEARLY,6,https://www.indeed.com/cmp/Microsoft/salaries/Partnership-Manager,Microsoft
Microsoft,Microsoft,Sales,Sales Associate,sales associate,75784,"$75,784",YEARLY,11,https://www.indeed.com/cmp/Microsoft/salaries/Sales-Associate,Microsoft
Microsoft,Microsoft,Sales,Sales,sales,97282,"$97,282",YEARLY,9,https://www.indeed.com/cmp/Microsoft/salaries/Sales,Microsoft
Microsoft,Microsoft,Sales,Solution Specialist,solution specialist,145153,"$145,153",YEARLY,9,https://www.indeed.com/cmp/Microsoft/salaries/Solution-Specialist,Microsoft
Microsoft,Microsoft,Sales,Sales Specialist,sales specialist,124960,"$124,960",YEARLY,5,,Microsoft
Microsoft,Microsoft,Sales,Sales Representative,sales representative,67043,"$67,043",YEARLY,10,https://www.indeed.com/cmp/Microsoft/salaries/Sales-Representative,Microsoft
Microsoft,Microsoft,Sales,Sales Manager,sales manager,155584,"$155,584",YEARLY,7,https://www.indeed.com/cmp/Microsoft/salaries/Sales-Manager,Microsoft
Meta,Meta,IT Operations & Helpdesk,Data Center Engineer,data center engineer,186317,"$186,317",YEARLY,30,https://www.indeed.com/cmp/Meta/salaries/Data-Center-Engineer,Meta
Meta,Meta,IT Operations & Helpdesk,Network Engineer,network engineer,168609,"$168,609",YEARLY,11,https://www.indeed.com/cmp/Meta/salaries/Network-Engineer,Meta
Meta,Meta,IT Operations & Helpdesk,Data Center Lead,data center lead,228480,"$228,480",YEARLY,10,https://www.indeed.com/cmp/Meta/salaries/Data-Center-Lead,Meta
Meta,Meta,IT Operations & Helpdesk,Data Center Technician,data center technician,26.66,$26.66,HOURLY,5,,Meta
Meta,Meta,Administrative Assistance,Administrative Specialist,administrative specialist,48.54,$48.54,HOURLY,24,https://www.indeed.com/cmp/Meta/salaries/Administrative-Specialist,Meta
Meta,Meta,Administrative Assistance,Administration Executive,administration executive,57.48,$57.48,HOURLY,9,https://www.indeed.com/cmp/Meta/salaries/Administration-Executive,Meta
Meta,Meta,Administrative Assistance,Site Coordinator,site coordinator,34.65,$34.65,HOURLY,1,,Meta
Meta,Meta,Administrative Assistance,Center Manager,center manager,201224,"$201,224",YEARLY,1,,Meta
Meta,Meta,Administrative Assistance,Administrative Assistant,administrative assistant,41,$41.00,HOURLY,1,,Meta
Meta,Meta,Project Management,Program Manager,program manager,126647,"$126,647",YEARLY,20,https://www.indeed.com/cmp/Meta/salaries/Program-Manager,Meta
Netflix,Netflix,Administrative Assistance,Administrative Assistant,administrative assistant,94193,"$94,193",YEARLY,6,https://www.indeed.com/cmp/Netflix/salaries/Administrative-Assistant,Netflix
Netflix,Netflix,Administrative Assistance,Executive Assistant,executive assistant,123559,"$123,559",YEARLY,7,https://www.indeed.com/cmp/Netflix/salaries/Executive-Assistant,Netflix
Netflix,Netflix,Administrative Assistance,Production Assistant,production assistant,19.86,$19.86,HOURLY,8,https://www.indeed.com/cmp/Netflix/salaries/Production-Assistant,Netflix
Netflix,Netflix,Administrative Assistance,Operations Associate,operations associate,121334,"$121,334",YEARLY,3,,Netflix
Netflix,Netflix,Administrative Assistance,Talent Coordinator,talent coordinator,29.85,$29.85,HOURLY,1,,Netflix
Netflix,Netflix,Administrative Assistance,Contract Coordinator,contract coordinator,57.93,$57.93,HOURLY,1,,Netflix
Netflix,Netflix,Marketing,Associate Creative Director,associate creative director,78684,"$78,684",YEARLY,9,https://www.indeed.com/cmp/Netflix/salaries/Associate-Creative-Director,Netflix
Netflix,Netflix,Marketing,Marketing Coordinator,marketing coordinator,108362,"$108,362",YEARLY,3,,Netflix
Netflix,Netflix,Marketing,Director of Marketing,director of marketing,272049,"$272,049",YEARLY,4,,Netflix
Netflix,Netflix,Marketing,Marketing Manager,marketing manager,269508,"$269,508",YEARLY,3,,Netflix
Tesla,Tesla,Software Development,Software Engineer,software engineer,144614,"$144,614",YEARLY,30,https://www.indeed.com/cmp/Tesla/salaries/Software-Engineer,Tesla
Tesla,Tesla,Software Development,Technical Program Manager,technical program manager,140062,"$140,062",YEARLY,12,https://www.indeed.com/cmp/Tesla/salaries/Technical-Program-Manager,Tesla
Tesla,Tesla,Software Development,Senior Software Engineer,senior software engineer,182045,"$182,045",YEARLY,38,https://www.indeed.com/cmp/Tesla/salaries/Senior-Software-Engineer,Tesla
Tesla,Tesla,Software Development,Software Engineer Intern,software engineer intern,49.07,$49.07,HOURLY,14,https://www.indeed.com/cmp/Tesla/salaries/Software-Engineer-Intern,Tesla
Tesla,Tesla,Software Development,Data Engineer,data engineer,114333,"$114,333",YEARLY,5,,Tesla
Tesla,Tesla,Software Development,Product Manager,product manager,123785,"$123,785",YEARLY,5,,Tesla
Tesla,Tesla,Software Development,Staff Software Engineer,staff software engineer,226707,"$226,707",YEARLY,6,https://www.indeed.com/cmp/Tesla/salaries/Staff-Software-Engineer,Tesla
Tesla,Tesla,Software Development,Firmware Engineer,firmware engineer,179918,"$179,918",YEARLY,5,,Tesla
Tesla,Tesla,Software Development,Software Integration Engineer,software integration engineer,152904,"$152,904",YEARLY,11,https://www.indeed.com/cmp/Tesla/salaries/Software-Integration-Engineer,Tesla
Tesla,Tesla,Software Development,Senior Product Manager,senior product manager,153537,"$153,537",YEARLY,7,https://www.indeed.com/cmp/Tesla/salaries/Senior-Product-Manager,Tesla
Bank of America,Bank-of-America,Software Development,Software Engineer,software engineer,102813,"$102,813",YEARLY,21,https://www.indeed.com/cmp/Bank-of-America/salaries/Software-Engineer,Bank of America
Bank of America,Bank-of-America,Software Development,Senior Software Engineer,senior software engineer,126602,"$126,602",YEARLY,29,https://www.indeed.com/cmp/Bank-of-America/salaries/Senior-Software-Engineer,Bank of America
Bank of America,Bank-of-America,Software Development,Scrum Master,scrum master,118317,"$118,317",YEARLY,5,,Bank of America
Bank of America,Bank-of-America,Software Development,Product Manager,product manager,126320,"$126,320",YEARLY,8,https://www.indeed.com/cmp/Bank-of-America/salaries/Product-Manager,Bank of America
Bank of America,Bank-of-America,Software Development,Data Engineer,data engineer,112283,"$112,283",YEARLY,16,https://www.indeed.com/cmp/Bank-of-America/salaries/Data-Engineer,Bank of America
Bank of America,Bank-of-America,Software Development,Product Owner,product owner,124726,"$124,726",YEARLY,8,https://www.indeed.com/cmp/Bank-of-America/salaries/Product-Owner,Bank of America
Bank of America,Bank-of-America,Software Development,Software Engineer Intern,software engineer intern,37.27,$37.27,HOURLY,5,,Bank of America
Bank of America,Bank-of-America,Software Development,Release Engineer,release engineer,139919,"$139,919",YEARLY,5,,Bank of America
Bank of America,Bank-of-America,Software Development,Programmer Analyst,programmer analyst,86408,"$86,408",YEARLY,13,https://www.indeed.com/cmp/Bank-of-America/salaries/Programmer-Analyst,Bank of America
Bank of America,Bank-of-America,Software Development,Technology Lead,technology lead,141232,"$141,232",YEARLY,9,https://www.indeed.com/cmp/Bank-of-America/salaries/Technology-Lead,Bank of America
Wells Fargo,Wells-Fargo,Software Development,Software Engineer,software engineer,119723,"$119,723",YEARLY,67,https://www.indeed.com/cmp/Wells-Fargo/salaries/Software-Engineer,Wells Fargo
Wells Fargo,Wells-Fargo,Software Development,Senior Software Engineer,senior software engineer,123758,"$123,758",YEARLY,18,https://www.indeed.com/cmp/Wells-Fargo/salaries/Senior-Software-Engineer,Wells Fargo
Wells Fargo,Wells-Fargo,Software Development,Product Manager,product manager,129301,"$129,301",YEARLY,9,https://www.indeed.com/cmp/Wells-Fargo/salaries/Product-Manager,Wells Fargo
Wells Fargo,Wells-Fargo,Software Development,Infrastructure Engineer,infrastructure engineer,123985,"$123,985",YEARLY,7,https://www.indeed.com/cmp/Wells-Fargo/salaries/Infrastructure-Engineer,Wells Fargo
Wells Fargo,Wells-Fargo,Software Development,Senior Product Manager,senior product manager,152720,"$152,720",YEARLY,7,https://www.indeed.com/cmp/Wells-Fargo/salaries/Senior-Product-Manager,Wells Fargo
Wells Fargo,Wells-Fargo,Software Development,Data Engineer,data engineer,123703,"$123,703",YEARLY,15,https://www.indeed.com/cmp/Wells-Fargo/salaries/Data-Engineer,Wells Fargo
Wells Fargo,Wells-Fargo,Software Development,Lead Product Manager,lead product manager,186216,"$186,216",YEARLY,5,,Wells Fargo
Wells Fargo,Wells-Fargo,Software Development,Scrum Master,scrum master,111022,"$111,022",YEARLY,19,https://www.indeed.com/cmp/Wells-Fargo/salaries/Scrum-Master,Wells Fargo
Wells Fargo,Wells-Fargo,Software Development,Senior Scrum Master,senior scrum master,122756,"$122,756",YEARLY,9,https://www.indeed.com/cmp/Wells-Fargo/salaries/Senior-Scrum-Master,Wells Fargo
Wells Fargo,Wells-Fargo,Software Development,Software Engineer Intern,software engineer intern,48,$48.00,HOURLY,10,https://www.indeed.com/cmp/Wells-Fargo/salaries/Software-Engineer-Intern,Wells Fargo
JPMorganChase,JPMorgan-Chase,Banking & Finance,Relationship Banker,relationship banker,26.99,$26.99,HOURLY,40,https://www.indeed.com/cmp/Jpmorganchase-2/salaries/Relationship-Banker,JPMorgan Chase
